0 Branching ratio for OCS       Total        1 branches    
Lambda          Total           CO/S
2161.30         2.32E-19        2.32E-19
2161.79         2.32E-19        2.32E-19
2162.29         2.33E-19        2.33E-19
2162.78         2.34E-19        2.34E-19
2163.28         2.36E-19        2.36E-19
2163.78         2.38E-19        2.38E-19
2164.27         2.40E-19        2.40E-19
2164.77         2.42E-19        2.42E-19
2165.26         2.44E-19        2.44E-19
2165.76         2.46E-19        2.46E-19
2166.25         2.48E-19        2.48E-19
2166.75         2.50E-19        2.50E-19
2167.24         2.52E-19        2.52E-19
2167.74         2.54E-19        2.54E-19
2168.24         2.56E-19        2.56E-19
2168.73         2.58E-19        2.58E-19
2169.23         2.59E-19        2.59E-19
2169.72         2.59E-19        2.59E-19
2170.22         2.60E-19        2.60E-19
2170.71         2.61E-19        2.61E-19
2171.21         2.61E-19        2.61E-19
2171.71         2.62E-19        2.62E-19
2172.20         2.63E-19        2.63E-19
2172.70         2.64E-19        2.64E-19
2173.19         2.64E-19        2.64E-19
2173.69         2.63E-19        2.63E-19
2174.18         2.61E-19        2.61E-19
2174.68         2.60E-19        2.60E-19
2175.17         2.61E-19        2.61E-19
2175.67         2.62E-19        2.62E-19
2176.17         2.62E-19        2.62E-19
2176.66         2.61E-19        2.61E-19
2177.16         2.60E-19        2.60E-19
2177.65         2.59E-19        2.59E-19
2178.15         2.59E-19        2.59E-19
2178.64         2.59E-19        2.59E-19
2179.14         2.58E-19        2.58E-19
2179.64         2.57E-19        2.57E-19
2180.13         2.57E-19        2.57E-19
2180.63         2.57E-19        2.57E-19
2181.12         2.57E-19        2.57E-19
2181.62         2.58E-19        2.58E-19
2182.11         2.59E-19        2.59E-19
2182.61         2.61E-19        2.61E-19
2183.10         2.64E-19        2.64E-19
2183.60         2.66E-19        2.66E-19
2184.10         2.67E-19        2.67E-19
2184.59         2.66E-19        2.66E-19
2185.09         2.65E-19        2.65E-19
2185.58         2.65E-19        2.65E-19
2186.08         2.65E-19        2.65E-19
2186.57         2.65E-19        2.65E-19
2187.07         2.64E-19        2.64E-19
2187.56         2.64E-19        2.64E-19
2188.06         2.64E-19        2.64E-19
2188.56         2.62E-19        2.62E-19
2189.05         2.61E-19        2.61E-19
2189.55         2.60E-19        2.60E-19
2190.04         2.60E-19        2.60E-19
2190.54         2.62E-19        2.62E-19
2191.03         2.65E-19        2.65E-19
2191.53         2.66E-19        2.66E-19
2192.03         2.67E-19        2.67E-19
2192.52         2.68E-19        2.68E-19
2193.02         2.70E-19        2.70E-19
2193.51         2.72E-19        2.72E-19
2194.01         2.74E-19        2.74E-19
2194.50         2.76E-19        2.76E-19
2195.00         2.79E-19        2.79E-19
2195.49         2.81E-19        2.81E-19
2195.99         2.82E-19        2.82E-19
2196.49         2.84E-19        2.84E-19
2196.98         2.86E-19        2.86E-19
2197.48         2.87E-19        2.87E-19
2197.97         2.89E-19        2.89E-19
2198.47         2.91E-19        2.91E-19
2198.96         2.92E-19        2.92E-19
2199.46         2.93E-19        2.93E-19
2199.95         2.95E-19        2.95E-19
2200.45         2.97E-19        2.97E-19
2200.95         2.99E-19        2.99E-19
2201.44         2.99E-19        2.99E-19
2201.94         2.97E-19        2.97E-19
2202.43         2.95E-19        2.95E-19
2202.93         2.94E-19        2.94E-19
2203.42         2.93E-19        2.93E-19
2203.92         2.94E-19        2.94E-19
2204.42         2.95E-19        2.95E-19
2204.91         2.96E-19        2.96E-19
2205.41         2.97E-19        2.97E-19
2205.90         2.98E-19        2.98E-19
2206.40         2.98E-19        2.98E-19
2206.89         2.97E-19        2.97E-19
2207.39         2.95E-19        2.95E-19
2207.88         2.92E-19        2.92E-19
2208.38         2.90E-19        2.90E-19
2208.88         2.89E-19        2.89E-19
2209.37         2.89E-19        2.89E-19
2209.87         2.91E-19        2.91E-19
2210.36         2.94E-19        2.94E-19
2210.86         2.94E-19        2.94E-19
2211.35         2.92E-19        2.92E-19
2211.85         2.91E-19        2.91E-19
2212.35         2.91E-19        2.91E-19
2212.84         2.90E-19        2.90E-19
2213.34         2.90E-19        2.90E-19
2213.83         2.90E-19        2.90E-19
2214.33         2.89E-19        2.89E-19
2214.82         2.89E-19        2.89E-19
2215.32         2.88E-19        2.88E-19
2215.81         2.88E-19        2.88E-19
2216.31         2.88E-19        2.88E-19
2216.81         2.88E-19        2.88E-19
2217.30         2.89E-19        2.89E-19
2217.80         2.92E-19        2.92E-19
2218.29         2.94E-19        2.94E-19
2218.79         2.94E-19        2.94E-19
2219.28         2.94E-19        2.94E-19
2219.78         2.94E-19        2.94E-19
2220.27         2.93E-19        2.93E-19
2220.77         2.94E-19        2.94E-19
2221.27         2.94E-19        2.94E-19
2221.76         2.93E-19        2.93E-19
2222.26         2.93E-19        2.93E-19
2222.75         2.93E-19        2.93E-19
2223.25         2.92E-19        2.92E-19
2223.74         2.90E-19        2.90E-19
2224.24         2.89E-19        2.89E-19
2224.74         2.88E-19        2.88E-19
2225.23         2.89E-19        2.89E-19
2225.73         2.90E-19        2.90E-19
2226.22         2.90E-19        2.90E-19
2226.72         2.91E-19        2.91E-19
2227.21         2.92E-19        2.92E-19
2227.71         2.93E-19        2.93E-19
2228.20         2.94E-19        2.94E-19
2228.70         2.96E-19        2.96E-19
2229.20         2.97E-19        2.97E-19
2229.69         2.99E-19        2.99E-19
2230.19         3.01E-19        3.01E-19
2230.68         3.02E-19        3.02E-19
2231.18         3.05E-19        3.05E-19
2231.67         3.07E-19        3.07E-19
2232.17         3.09E-19        3.09E-19
2232.67         3.11E-19        3.11E-19
2233.16         3.13E-19        3.13E-19
2233.66         3.16E-19        3.16E-19
2234.15         3.17E-19        3.17E-19
2234.65         3.17E-19        3.17E-19
2235.14         3.15E-19        3.15E-19
2235.64         3.10E-19        3.10E-19
2236.13         3.03E-19        3.03E-19
2236.63         2.98E-19        2.98E-19
2237.13         2.95E-19        2.95E-19
2237.62         2.93E-19        2.93E-19
2238.12         2.92E-19        2.92E-19
2238.61         2.93E-19        2.93E-19
2239.11         2.94E-19        2.94E-19
2239.60         2.95E-19        2.95E-19
2240.10         2.97E-19        2.97E-19
2240.59         2.98E-19        2.98E-19
2241.09         2.98E-19        2.98E-19
2241.59         2.99E-19        2.99E-19
2242.08         2.98E-19        2.98E-19
2242.58         2.96E-19        2.96E-19
2243.07         2.95E-19        2.95E-19
2243.57         2.94E-19        2.94E-19
2244.06         2.93E-19        2.93E-19
2244.56         2.92E-19        2.92E-19
2245.06         2.93E-19        2.93E-19
2245.55         2.95E-19        2.95E-19
2246.05         2.98E-19        2.98E-19
2246.54         2.99E-19        2.99E-19
2247.04         2.98E-19        2.98E-19
2247.53         2.97E-19        2.97E-19
2248.03         2.96E-19        2.96E-19
2248.52         2.96E-19        2.96E-19
2249.02         2.95E-19        2.95E-19
2249.52         2.94E-19        2.94E-19
2250.01         2.92E-19        2.92E-19
2250.51         2.91E-19        2.91E-19
2251.00         2.89E-19        2.89E-19
2251.50         2.88E-19        2.88E-19
2251.99         2.88E-19        2.88E-19
2252.49         2.87E-19        2.87E-19
2252.98         2.88E-19        2.88E-19
2253.48         2.90E-19        2.90E-19
2253.98         2.91E-19        2.91E-19
2254.47         2.91E-19        2.91E-19
2254.97         2.91E-19        2.91E-19
2255.46         2.92E-19        2.92E-19
2255.96         2.91E-19        2.91E-19
2256.45         2.92E-19        2.92E-19
2256.95         2.93E-19        2.93E-19
2257.45         2.93E-19        2.93E-19
2257.94         2.94E-19        2.94E-19
2258.44         2.92E-19        2.92E-19
2258.93         2.90E-19        2.90E-19
2259.43         2.87E-19        2.87E-19
2259.92         2.84E-19        2.84E-19
2260.42         2.82E-19        2.82E-19
2260.91         2.81E-19        2.81E-19
2261.41         2.80E-19        2.80E-19
2261.91         2.80E-19        2.80E-19
2262.40         2.80E-19        2.80E-19
2262.90         2.80E-19        2.80E-19
2263.39         2.81E-19        2.81E-19
2263.89         2.82E-19        2.82E-19
2264.38         2.83E-19        2.83E-19
2264.88         2.84E-19        2.84E-19
2265.38         2.85E-19        2.85E-19
2265.87         2.86E-19        2.86E-19
2266.37         2.88E-19        2.88E-19
2266.86         2.90E-19        2.90E-19
2267.36         2.93E-19        2.93E-19
2267.85         2.95E-19        2.95E-19
2268.35         2.98E-19        2.98E-19
2268.84         2.98E-19        2.98E-19
2269.34         2.96E-19        2.96E-19
2269.84         2.90E-19        2.90E-19
2270.33         2.83E-19        2.83E-19
2270.83         2.76E-19        2.76E-19
2271.32         2.72E-19        2.72E-19
2271.82         2.68E-19        2.68E-19
2272.31         2.66E-19        2.66E-19
2272.81         2.65E-19        2.65E-19
2273.30         2.65E-19        2.65E-19
2273.80         2.65E-19        2.65E-19
2274.30         2.64E-19        2.64E-19
2274.79         2.65E-19        2.65E-19
2275.29         2.65E-19        2.65E-19
2275.78         2.65E-19        2.65E-19
2276.28         2.66E-19        2.66E-19
2276.77         2.66E-19        2.66E-19
2277.27         2.66E-19        2.66E-19
2277.77         2.66E-19        2.66E-19
2278.26         2.66E-19        2.66E-19
2278.76         2.66E-19        2.66E-19
2279.25         2.65E-19        2.65E-19
2279.75         2.64E-19        2.64E-19
2280.24         2.64E-19        2.64E-19
2280.74         2.63E-19        2.63E-19
2281.23         2.63E-19        2.63E-19
2281.73         2.63E-19        2.63E-19
2282.23         2.64E-19        2.64E-19
2282.72         2.66E-19        2.66E-19
2283.22         2.66E-19        2.66E-19
2283.71         2.66E-19        2.66E-19
2284.21         2.66E-19        2.66E-19
2284.70         2.65E-19        2.65E-19
2285.20         2.64E-19        2.64E-19
2285.69         2.63E-19        2.63E-19
2286.19         2.61E-19        2.61E-19
2286.69         2.59E-19        2.59E-19
2287.18         2.57E-19        2.57E-19
2287.68         2.56E-19        2.56E-19
2288.17         2.55E-19        2.55E-19
2288.67         2.55E-19        2.55E-19
2289.16         2.55E-19        2.55E-19
2289.66         2.55E-19        2.55E-19
2290.16         2.55E-19        2.55E-19
2290.65         2.55E-19        2.55E-19
2291.15         2.54E-19        2.54E-19
2291.64         2.54E-19        2.54E-19
2292.14         2.53E-19        2.53E-19
2292.63         2.53E-19        2.53E-19
2293.13         2.52E-19        2.52E-19
2293.62         2.51E-19        2.51E-19
2294.12         2.50E-19        2.50E-19
2294.62         2.51E-19        2.51E-19
2295.11         2.50E-19        2.50E-19
2295.61         2.48E-19        2.48E-19
2296.10         2.45E-19        2.45E-19
2296.60         2.43E-19        2.43E-19
2297.09         2.41E-19        2.41E-19
2297.59         2.40E-19        2.40E-19
2298.09         2.39E-19        2.39E-19
2298.58         2.38E-19        2.38E-19
2299.08         2.38E-19        2.38E-19
2299.57         2.38E-19        2.38E-19
2300.07         2.38E-19        2.38E-19
2300.56         2.38E-19        2.38E-19
2301.06         2.39E-19        2.39E-19
2301.55         2.39E-19        2.39E-19
2302.05         2.39E-19        2.39E-19
2302.55         2.41E-19        2.41E-19
2303.04         2.42E-19        2.42E-19
2303.54         2.43E-19        2.43E-19
2304.03         2.43E-19        2.43E-19
2304.53         2.42E-19        2.42E-19
2305.02         2.38E-19        2.38E-19
2305.52         2.34E-19        2.34E-19
2306.01         2.28E-19        2.28E-19
2306.51         2.24E-19        2.24E-19
2307.01         2.21E-19        2.21E-19
2307.50         2.19E-19        2.19E-19
2308.00         2.18E-19        2.18E-19
2308.49         2.16E-19        2.16E-19
2308.99         2.15E-19        2.15E-19
2309.48         2.15E-19        2.15E-19
2309.98         2.15E-19        2.15E-19
2310.48         2.14E-19        2.14E-19
2310.97         2.14E-19        2.14E-19
2311.47         2.13E-19        2.13E-19
2311.96         2.13E-19        2.13E-19
2312.46         2.12E-19        2.12E-19
2312.95         2.12E-19        2.12E-19
2313.45         2.12E-19        2.12E-19
2313.94         2.11E-19        2.11E-19
2314.44         2.11E-19        2.11E-19
2314.94         2.10E-19        2.10E-19
2315.43         2.09E-19        2.09E-19
2315.93         2.09E-19        2.09E-19
2316.42         2.08E-19        2.08E-19
2316.92         2.08E-19        2.08E-19
2317.41         2.07E-19        2.07E-19
2317.91         2.06E-19        2.06E-19
2318.41         2.06E-19        2.06E-19
2318.90         2.06E-19        2.06E-19
2319.40         2.05E-19        2.05E-19
2319.89         2.05E-19        2.05E-19
2320.39         2.06E-19        2.06E-19
2320.88         2.06E-19        2.06E-19
2321.38         2.06E-19        2.06E-19
2321.87         2.06E-19        2.06E-19
2322.37         2.07E-19        2.07E-19
2322.87         2.06E-19        2.06E-19
2323.36         2.05E-19        2.05E-19
2323.86         2.03E-19        2.03E-19
2324.35         2.01E-19        2.01E-19
2324.85         1.98E-19        1.98E-19
2325.34         1.97E-19        1.97E-19
2325.84         1.95E-19        1.95E-19
2326.33         1.94E-19        1.94E-19
2326.83         1.93E-19        1.93E-19
2327.33         1.93E-19        1.93E-19
2327.82         1.92E-19        1.92E-19
2328.32         1.92E-19        1.92E-19
2328.81         1.91E-19        1.91E-19
2329.31         1.91E-19        1.91E-19
2329.80         1.90E-19        1.90E-19
2330.30         1.90E-19        1.90E-19
2330.80         1.89E-19        1.89E-19
2331.29         1.88E-19        1.88E-19
2331.79         1.88E-19        1.88E-19
2332.28         1.86E-19        1.86E-19
2332.78         1.85E-19        1.85E-19
2333.27         1.84E-19        1.84E-19
2333.77         1.83E-19        1.83E-19
2334.26         1.82E-19        1.82E-19
2334.76         1.81E-19        1.81E-19
2335.26         1.80E-19        1.80E-19
2335.75         1.79E-19        1.79E-19
2336.25         1.79E-19        1.79E-19
2336.74         1.78E-19        1.78E-19
2337.24         1.77E-19        1.77E-19
2337.73         1.76E-19        1.76E-19
2338.23         1.75E-19        1.75E-19
2338.72         1.75E-19        1.75E-19
2339.22         1.74E-19        1.74E-19
2339.72         1.74E-19        1.74E-19
2340.21         1.75E-19        1.75E-19
2340.71         1.74E-19        1.74E-19
2341.20         1.73E-19        1.73E-19
2341.70         1.72E-19        1.72E-19
2342.19         1.70E-19        1.70E-19
2342.69         1.67E-19        1.67E-19
